DATAFLOW,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2012,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2013,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2014,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2015,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2016,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2017,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2018,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,SK,2019,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2010,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2011,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2012,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2013,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2014,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2015,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2016,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2017,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2018,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,TR,2019,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2010,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2011,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2012,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2013,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2014,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2015,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2016,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2017,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2018,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,UK,2019,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2010,2.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2011,2.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2012,2.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2013,2.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2014,2.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2015,2.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2016,2.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2017,2.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2018,2.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,AT,2019,2.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2010,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2011,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2012,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2013,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2014,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2015,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2016,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2017,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2018,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BE,2019,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2010,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2011,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2012,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2013,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2014,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2015,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2016,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2017,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2018,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,BG,2019,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2010,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2011,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2012,0.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2013,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2015,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2017,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2018,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CY,2019,0.8,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2010,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2011,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2012,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2013,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2014,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2015,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2016,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2017,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2018,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,CZ,2019,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2010,2.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2011,2.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2012,2.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2013,2.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2014,2.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2015,2.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2016,2.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2017,2.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2018,2.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DE,2019,2.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2010,2.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2011,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2012,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2013,2.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2014,2.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2015,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2016,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2017,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2018,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,DK,2019,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2010,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2011,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2012,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2013,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2014,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2015,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2016,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2017,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2018,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA,2019,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2010,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2011,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2012,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2013,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2014,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2015,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2016,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2017,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2018,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA12,2019,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2010,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2011,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2012,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2013,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2014,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2015,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2016,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2017,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2018,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EA19,2019,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2010,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2011,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2012,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2013,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2014,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2015,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2016,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2017,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2018,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EE,2019,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2010,1.3,b
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2011,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2012,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2013,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2014,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2015,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2016,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2017,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2018,1.4,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,EL,2019,1.4,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2010,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2011,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2012,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2013,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2014,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2015,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2016,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2017,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2018,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,ES,2019,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2010,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2011,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2012,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2013,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2014,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2015,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2016,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2017,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2018,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FI,2019,0.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2010,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2011,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2012,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2013,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2014,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2015,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2016,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2017,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2018,1.4,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,FR,2019,1.4,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2010,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2011,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2012,2.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2013,2.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2014,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2015,2.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2016,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2017,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2018,2.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HR,2019,2.0,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2010,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2011,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2012,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2013,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2014,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2015,1.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2016,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2017,1.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2018,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,HU,2019,1.3,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2010,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2011,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2012,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2013,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2014,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2015,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2016,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2017,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2018,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IE,2019,0.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2010,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2011,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2012,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2013,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2014,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2015,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2016,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2017,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2018,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IS,2019,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2010,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2011,1.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2012,1.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2013,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2014,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2015,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2016,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2017,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2018,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,IT,2019,2.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2010,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2011,1.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2012,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2013,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2014,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2015,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2016,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2017,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2018,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LT,2019,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2010,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2011,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2012,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2013,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2014,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2015,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2016,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2017,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2018,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LU,2019,1.2,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2010,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2011,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2012,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2013,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2014,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2015,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2016,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2017,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2018,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,LV,2019,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MK,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MK,2011,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MK,2012,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MK,2013,0.9,e
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2011,0.9,b
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2012,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2013,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2014,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2015,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2017,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2018,0.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,MT,2019,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2010,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2011,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2012,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2013,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2014,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2015,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2016,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2017,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2018,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NL,2019,0.9,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NO,2010,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NO,2011,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NO,2012,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NO,2013,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NO,2014,1.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NO,2015,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NO,2016,1.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP044,NO,2017,1.6,
